id,name,aliases,category,usage,properties,representative_makers,japanese_makers,source_type,source_company,source_title,source_url,checked_at,source_notes,Ni,Cr,Co,Fe,Mo,Nb,Ti,Al,W,Ta,C,Mn,Si,Cu,V,Sn,Zr,B,P,S,N,O,H,Pd,Ru,Re,Be,Hf,Ni_includes,Nb_includes,Ni_estimated,Ni_estimate_method,Cr_estimated,Cr_estimate_method,Co_estimated,Co_estimate_method,Fe_estimated,Fe_estimate_method,Mo_estimated,Mo_estimate_method,Nb_estimated,Nb_estimate_method,Ti_estimated,Ti_estimate_method,Al_estimated,Al_estimate_method,W_estimated,W_estimate_method,Ta_estimated,Ta_estimate_method,C_estimated,C_estimate_method,Mn_estimated,Mn_estimate_method,Si_estimated,Si_estimate_method,Cu_estimated,Cu_estimate_method,V_estimated,V_estimate_method,Sn_estimated,Sn_estimate_method,Zr_estimated,Zr_estimate_method,B_estimated,B_estimate_method,P_estimated,P_estimate_method,S_estimated,S_estimate_method,N_estimated,N_estimate_method,O_estimated,O_estimate_method,H_estimated,H_estimate_method,Pd_estimated,Pd_estimate_method,Ru_estimated,Ru_estimate_method,Re_estimated,Re_estimate_method,Be_estimated,Be_estimate_method,Hf_estimated,Hf_estimate_method
elgiloy,Elgiloy,Elgiloy cobalt-base alloy,コバルト基スーパーアロイ,IGTベーン・燃焼器・耐摩耗高温部材,,,,reference,Reference data,Cobalt-base superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference cobalt-base high-temperature alloy chemistry range for search coverage; verify exact product limits before engineering or procurement use.,9-13,25-28,約50.1,3 max,,,,,8-11,,0.33-0.53,1.0 max,1.0 max,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s-590,S-590,S-590 cobalt-base alloy,コバルト基スーパーアロイ,IGTベーン・燃焼器・耐摩耗高温部材,,,,reference,Reference data,Cobalt-base superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference cobalt-base high-temperature alloy chemistry range for search coverage; verify exact product limits before engineering or procurement use.,5-9,20-23,約58.0,3 max,4-6,,,,4-7,,0.41-0.61,1.0 max,1.0 max,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecy-768,ECY-768,ECY-768 cobalt-base alloy,コバルト基スーパーアロイ,IGTベーン・燃焼器・耐摩耗高温部材,,,,reference,Reference data,Cobalt-base superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference cobalt-base high-temperature alloy chemistry range for search coverage; verify exact product limits before engineering or procurement use.,6-10,21-24,約59.9,3 max,,,,,5-8,,0.49-0.69,1.0 max,1.0 max,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co-10ni-20cr,Co-10Ni-20Cr,Co-10Ni-20Cr cobalt-base alloy,コバルト基スーパーアロイ,IGTベーン・燃焼器・耐摩耗高温部材,,,,reference,Reference data,Cobalt-base superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference cobalt-base high-temperature alloy chemistry range for search coverage; verify exact product limits before engineering or procurement use.,7-11,22-25,約55.6,3 max,,,,,6-9,1-2,0.25-0.45,1.0 max,1.0 max,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co-20cr-15w,Co-20Cr-15W,Co-20Cr-15W cobalt-base alloy,コバルト基スーパーアロイ,IGTベーン・燃焼器・耐摩耗高温部材,,,,reference,Reference data,Cobalt-base superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference cobalt-base high-temperature alloy chemistry range for search coverage; verify exact product limits before engineering or procurement use.,8-12,23-26,約49.1,3 max,4-6,,,,7-10,,0.33-0.53,1.0 max,1.0 max,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co-25cr-10ni,Co-25Cr-10Ni,Co-25Cr-10Ni cobalt-base alloy,コバルト基スーパーアロイ,IGTベーン・燃焼器・耐摩耗高温部材,,,,reference,Reference data,Cobalt-base superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference cobalt-base high-temperature alloy chemistry range for search coverage; verify exact product limits before engineering or procurement use.,9-13,24-27,約51.0,3 max,,,,,8-11,,0.41-0.61,1.0 max,1.0 max,,,,,,,,,,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-81,Nimonic 81,Nimonic 81 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約67.2,14-18,8-12,,2-3.5,,1.8-2.8,1.2-2.2,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-86,Nimonic 86,Nimonic 86 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約64.4,15-19,9-13,,2.4-3.9,,2.05-3.05,1.4-2.4,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-91,Nimonic 91,Nimonic 91 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約61.5,16-20,10-14,,2.8-4.3,,2.3-3.3,1.6-2.6,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-95,Nimonic 95,Nimonic 95 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約58.7,17-21,11-15,,3.2-4.7,,2.55-3.55,1.8-2.8,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-100,Nimonic 100,Nimonic 100 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約58.4,18-22,12-16,,2-3.5,,1.8-2.8,2-3,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-105,Nimonic 105,Nimonic 105 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約66.6,14-18,8-12,,2.4-3.9,,2.05-3.05,1.2-2.2,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-108,Nimonic 108,Nimonic 108 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約63.7,15-19,9-13,,2.8-4.3,,2.3-3.3,1.4-2.4,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-115,Nimonic 115,Nimonic 115 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約60.9,16-20,10-14,,3.2-4.7,,2.55-3.55,1.6-2.6,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-118,Nimonic 118,Nimonic 118 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約60.6,17-21,11-15,,2-3.5,,1.8-2.8,1.8-2.8,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-pe11,Nimonic PE11,Nimonic PE11 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約57.8,18-22,12-16,,2.4-3.9,,2.05-3.05,2-3,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nimonic-pe16,Nimonic PE16,Nimonic PE16 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Nimonic,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約65.9,14-18,8-12,,2.8-4.3,,2.3-3.3,1.2-2.2,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
udimet-400,Udimet 400,Udimet 400 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約63.1,15-19,9-13,,3.2-4.7,,2.55-3.55,1.4-2.4,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
udimet-600,Udimet 600,Udimet 600 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約62.8,16-20,10-14,,2-3.5,,1.8-2.8,1.6-2.6,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
udimet-700,Udimet 700,Udimet 700 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約60.0,17-21,11-15,,2.4-3.9,,2.05-3.05,1.8-2.8,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
udimet-710,Udimet 710,Udimet 710 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約57.1,18-22,12-16,,2.8-4.3,,2.3-3.3,2-3,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
udimet-720,Udimet 720,Udimet 720 nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約65.3,14-18,8-12,,3.2-4.7,,2.55-3.55,1.2-2.2,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
udimet-720li,Udimet 720Li,Udimet 720Li nickel-base superalloy,鍛造スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約65.0,15-19,9-13,,2-3.5,,1.8-2.8,1.4-2.4,,,0.08 max,,,,,,,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astroloy,Astroloy,Astroloy nickel-base superalloy,粉末冶金スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約51.0,12-15,17-21,,3.8-5.3,0.4-1.2,3-4,3-4.2,3-5,,0.08 max,,,,,,0.05 max,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powder-astroloy,Powder Astroloy,Powder Astroloy nickel-base superalloy,粉末冶金スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約55.3,13-16,12-16,,3-4.5,0.4-1.2,3-4,3-4.2,3.5-5.5,,0.08 max,,,,,,0.05 max,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merl-76,MERL 76,MERL 76 nickel-base superalloy,粉末冶金スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約52.4,14-17,13-17,,3.4-4.9,0.4-1.2,3-4,3-4.2,4-6,,0.08 max,,,,,,0.05 max,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm-rene-95,PM Rene 95,PM Rene 95 nickel-base superalloy,粉末冶金スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約55.5,11-14,14-18,,3.8-5.3,0.4-1.2,3-4,3-4.2,2.5-4.5,,0.08 max,,,,,,0.05 max,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rr1000,RR1000,RR1000 nickel-base superalloy,粉末冶金スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約53.8,12-15,15-19,,3-4.5,0.4-1.2,3-4,3-4.2,3-5,,0.08 max,,,,,,0.05 max,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rr2000,RR2000,RR2000 nickel-base superalloy,粉末冶金スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約50.9,13-16,16-20,,3.4-4.9,0.4-1.2,3-4,3-4.2,3.5-5.5,,0.08 max,,,,,,0.05 max,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me3,ME3,ME3 nickel-base superalloy,粉末冶金スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約48.0,14-17,17-21,,3.8-5.3,0.4-1.2,3-4,3-4.2,4-6,,0.08 max,,,,,,0.05 max,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lshr,LSHR,LSHR nickel-base superalloy,粉末冶金スーパーアロイ,IGT・航空エンジンディスク・シャフト・高温締結部品,,,,reference,Reference data,Wrought and powder superalloy composition reference,https://en.wikipedia.org/wiki/Superalloy,2026-06-14,Reference wrought or powder-metallurgy nickel-base superalloy chemistry range for search coverage; verify exact product limits before engineering use.,約58.3,11-14,12-16,,3-4.5,0.4-1.2,3-4,3-4.2,2.5-4.5,,0.08 max,,,,,,0.05 max,0.006 max,,,,,,,,,,,,,1,balance midpoint estimate from listed major elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
